transaction_id,transaction_date,venue,event_name,ticket_type,quantity,price,revenue,customer_id,payment_method
b1c3bf1e-60e5-4f71-b6e5-364ae812b670,2024-08-28 17:46:04,MSG Network,Comedy Show,Child,5,57.37,286.85,6e5e03dd-1f5f-4060-b506-386a3eed0cb6,Cash
a5d3bef2-719c-48be-abe9-5871739ff7fb,2024-12-08 06:25:14,Sphere Las Vegas,Comedy Show,General Admission,4,110.57,442.28,a972d961-8884-4915-ae67-b591128115a6,Debit Card
15449d00-a968-472d-b6cd-c2c8ee6b7402,2024-10-30 18:27:59,MSG Network,Movie Night,Premium,5,185.87,929.35,36000d98-585e-4283-a3c1-3f312441c18b,Cash
8f383b3c-b10c-4a89-82a4-0337f37ccb62,2024-10-20 15:02:31,MSG Network,Comedy Show,Student,4,63.06,252.24,1379b4d1-3d66-4cc8-a180-61c3808db66f,Debit Card
4f30cb04-b6bd-4214-9e40-8ede0e174431,2024-03-20 22:13:58,MSG Network,Comedy Show,Premium,2,43.14,86.28,b9e7e7a1-92c8-4812-b4eb-3689e43bd255,Cash
284d1cad-f276-4b99-84f1-bca5ab3c2bc1,2024-08-14 04:04:42,MSG Network,Movie Night,Child,1,177.93,177.93,f1af194b-528c-46e4-abce-77e812c5c19e,Credit Card
3b2443c4-c69f-46d9-9846-c717059b7cd4,2024-04-21 18:03:35,MSG Network,Knicks Game,VIP,5,128.96,644.8,3a66af4a-ae4e-4c53-ae2f-f15ef758c8a2,Debit Card
b19cc758-1f15-407b-832c-2b254af7bd39,2024-04-11 14:49:05,MSG Network,Movie Night,General Admission,3,90.88,272.64,61085142-f51d-4198-b451-3071ce3ed032,Debit Card
75293093-29ce-459f-b893-37023a94490e,2024-10-18 05:42:57,Sphere Las Vegas,U2 Concert,General Admission,3,123.88,371.64,f5cd91c6-4b54-4ef1-b859-5ff43a06db6e,Cash
0a5b493e-b895-40ed-9b12-10fdf2abf502,2024-01-27 20:09:50,Sphere Las Vegas,Comedy Show,Child,5,177.77,888.85,36b13954-f965-4500-8fff-ef7248c493d1,Debit Card
4e10d618-e485-455c-9409-8754917a0d6e,2024-07-04 18:32:49,Sphere Las Vegas,Movie Night,VIP,1,61.36,61.36,d2755920-5185-45f0-b0eb-d5db6d055962,Credit Card
d3735e70-bea1-4f9d-aba5-9d1e238beddf,2024-10-17 13:11:56,MSG Network,Movie Night,Child,5,105.81,529.05,a1f4351e-07d5-4594-9080-bc57ffb6cfdc,Cash
743d2006-1f8b-406b-8fe2-d1c9df03c59a,2024-06-30 09:00:57,MSG Network,Knicks Game,VIP,1,166.38,166.38,43678ed6-362e-4537-8d84-c201349c484a,Gift Card
44a6471b-9a1b-459b-a741-b4250129fa77,2024-01-07 08:20:12,MSG Network,Comedy Show,Premium,2,62.15,124.3,a85b6041-2871-4119-a015-ad400eea5915,Debit Card
089f6687-92c2-42f7-8000-557a8f5561f8,2024-07-08 18:38:52,MSG Network,Comedy Show,Child,1,87.68,87.68,f2f5cb22-88a3-49ec-8834-fbf0a91020fe,Cash
614faca6-bd32-4e90-8118-650d24060f14,2024-03-19 11:00:11,MSG Network,Comedy Show,Student,3,168.35,505.05,bb6c97fd-ff2d-4fed-bcfa-405a71d6e8dd,Credit Card
f8f5a5cb-5530-43b0-8990-c60e229e2dc5,2024-10-26 21:55:50,Sphere Las Vegas,Rangers Game,Child,4,99.95,399.8,b34b25bb-6028-4e0c-91c1-4a81241f3998,Credit Card
6f0a354e-36e6-4f65-b29b-1ea2b6f699a3,2024-06-23 11:50:44,Sphere Las Vegas,Rangers Game,Premium,3,80.97,242.91,6b76f955-a698-4185-bda0-e4f891635f1a,Debit Card
a480baf8-69d7-4c38-a9f0-5bff7c2623b2,2024-08-25 06:17:01,Sphere Las Vegas,U2 Concert,Premium,5,169.45,847.25,45c2be45-05d0-4bc7-8e49-3bff09cb6915,Credit Card
8849c11b-68c2-4008-8a89-cdbacf9621f1,2024-04-05 21:56:57,Sphere Las Vegas,Knicks Game,Child,5,169.7,848.5,34026cb2-65db-46a7-8910-828337611835,Credit Card
d7d8024c-4d9e-4fc8-8c5a-4c6c42dcc06d,2024-10-07 11:45:13,Sphere Las Vegas,Rangers Game,Premium,1,80.91,80.91,c4d2a665-5877-440c-9b06-58a073011823,Gift Card
7786db5a-4b5a-4a44-81c7-7ff201ed5caf,2024-10-25 00:05:57,Sphere Las Vegas,U2 Concert,Premium,2,64.37,128.74,e75c12ba-53cb-43cb-a306-57f3d7ec07c1,Gift Card
f8f67c6a-39f3-4691-a950-ed1536f308c0,2024-06-15 09:38:59,MSG Network,U2 Concert,Premium,4,191.26,765.04,134b0c33-a2cc-4a47-a66a-6064212a4fbf,Gift Card
0886ca5b-3870-43a3-af8d-b90207b91add,2024-11-05 19:30:56,MSG Network,Knicks Game,VIP,5,73.35,366.75,2a970e5d-f459-46de-8fc7-ae1d93b8f078,Debit Card
b7e3e550-59d2-4200-8d4e-ea1d32194e5a,2024-05-27 09:22:01,Sphere Las Vegas,Knicks Game,Premium,5,26.21,131.05,27470c63-2727-4833-8c66-1e777d3f309d,Credit Card
1cf1e93c-7026-448d-8339-974721584e72,2024-07-26 04:37:19,Sphere Las Vegas,U2 Concert,VIP,4,112.05,448.2,cfcb8021-5a8d-4d5a-9675-1613434d2fd8,Debit Card
31e6e351-b947-40db-b986-20b1bfeeece3,2024-02-11 10:21:50,Sphere Las Vegas,Knicks Game,Child,4,155.26,621.04,528d06c7-ac6b-405b-8a20-c9c9a59a44ce,Cash
51632656-a08b-4c72-a4e1-ad84b910b2fd,2024-10-08 02:21:51,MSG Network,U2 Concert,Premium,3,107.29,321.87,71c339fd-9e27-4764-a4d2-432f448026c7,Credit Card
72607529-0f71-4d30-b2b8-85398b517a9f,2024-08-02 18:00:55,Sphere Las Vegas,Knicks Game,Student,2,40.59,81.18,0a6baf53-9bfa-4a9c-8a23-8fe5384d1c42,Credit Card
92e24248-dd92-4cd2-965f-9fdb9b657acc,2024-07-02 20:45:22,Sphere Las Vegas,U2 Concert,Student,3,39.97,119.91,035fc037-203d-4325-b110-3e815db4feee,Debit Card
31ec06b7-b1a1-4a8d-b41e-c8ac64a911e6,2024-10-17 10:20:33,MSG Network,Movie Night,Premium,1,35.39,35.39,aff920c8-7d37-4288-9254-b0379e73e886,Cash
3f52093c-0782-4adb-99e0-7e0f89164abd,2024-04-07 20:39:58,MSG Network,Rangers Game,General Admission,2,132.58,265.16,8a7cdb8b-620c-4eb8-80cf-336898d2277f,Cash
84a7408f-24e2-4833-8e3e-2a30ea7f3e3b,2024-05-26 23:44:53,Sphere Las Vegas,Rangers Game,Premium,3,178.18,534.54,b2268eae-1490-4ea3-9936-4d1487c20ad3,Cash
99b7dc60-4564-4105-9ac9-1b7736b6cf3d,2024-08-24 17:14:49,Sphere Las Vegas,Comedy Show,Child,2,62.97,125.94,5bba475e-3f7c-4d18-a3af-f32966cb9353,Credit Card
23224a9a-dcdf-4cf5-9a4d-63ffaa0de297,2024-11-06 09:08:49,Sphere Las Vegas,Rangers Game,Child,2,21.59,43.18,86c473ca-4a6d-40fc-afd1-3003e3215711,Cash
d99c1455-dbe7-4ca4-8ebf-6f98afadcf35,2024-08-05 17:05:58,Sphere Las Vegas,U2 Concert,General Admission,5,178.97,894.85,1306bfee-ea1e-445d-b6dc-1d01cb91bd53,Debit Card
8d9e0088-74a5-4b80-9c11-e5c5c0e5206b,2024-01-19 22:24:51,Sphere Las Vegas,Knicks Game,Premium,4,148.91,595.64,9a6c6e6e-908d-437e-a0b8-6c829a161eaf,Gift Card
ae0ddd6a-4510-4fbf-9e5f-d1dae0d263b0,2024-06-08 16:26:41,MSG Network,Comedy Show,VIP,1,133.68,133.68,fa85d52c-41a7-46d0-8f14-a49caf18c9bc,Debit Card
cf74e98c-b17a-467e-b01f-4d80b449c8ff,2024-05-10 03:39:59,Sphere Las Vegas,Knicks Game,VIP,1,40.28,40.28,8ffc01eb-c05f-49e4-a0b2-2537912091da,Debit Card
e21ae8d8-b786-4e84-a7fc-d22dde38b235,2024-04-09 08:28:47,MSG Network,Movie Night,Student,1,87.36,87.36,6b87647f-ccf7-4044-8e70-e6ad02443c46,Debit Card
66b309d8-3ebe-40f2-83fc-fc7e7bb866c8,2024-03-19 18:44:54,MSG Network,Rangers Game,Student,4,147.24,588.96,c92faff1-0ac4-42d8-b792-7ef66f695046,Credit Card
72012b68-f461-4961-a45f-f89842547593,2024-05-28 17:53:05,Sphere Las Vegas,Knicks Game,Child,3,103.41,310.23,f6e9684e-3814-4e01-945e-8f20ef9f96bb,Cash
2a6d2dc1-25c5-4238-9a79-15a157b7638e,2024-06-29 02:17:08,MSG Network,Rangers Game,Child,2,109.11,218.22,33773807-fa8f-44c0-95ce-fb571fe2a9a3,Credit Card
158efa84-5e24-4515-ade8-24f7f0a73446,2024-04-10 04:42:12,MSG Network,U2 Concert,Premium,1,141.15,141.15,38b3c31a-6f66-40fe-9249-c1698be964c5,Debit Card
7fd3f105-93c1-4616-9c2d-f5c1035c8362,2024-08-22 05:50:13,Sphere Las Vegas,Rangers Game,Child,2,42.88,85.76,6be44c7a-c6e1-471f-b52a-26a76dbc9f3c,Gift Card
a2b6baed-b66d-4713-9951-9a9807dcf4ce,2024-05-19 06:08:03,MSG Network,Rangers Game,Student,2,38.4,76.8,8aceb2e7-08b6-45b7-86f8-0d22a18b0767,Debit Card
f58f381e-2a59-4de5-a3d8-c482d83187a5,2023-12-31 03:59:13,MSG Network,Movie Night,Premium,4,37.83,151.32,bcd794f7-cc78-4ab8-97f9-c303fe5409bc,Gift Card
e6ef67e9-72bd-4220-8929-61ea9b41eb21,2024-03-19 19:54:51,MSG Network,Rangers Game,VIP,2,22.38,44.76,703d5c09-8118-48a1-8f05-4ae70ae415d6,Credit Card
e9f5cd70-5d8b-4159-a683-1d6f681f0db8,2024-09-29 07:56:42,Sphere Las Vegas,Rangers Game,Student,2,63.86,127.72,760f4a58-07e2-490c-b356-e9629e22c076,Debit Card
0fa47b9b-f874-4645-9dec-377a7ca0644f,2024-05-30 14:09:59,MSG Network,Rangers Game,Student,3,130.14,390.42,d6c21e74-a1d7-47a8-a7e4-d36785a8a417,Credit Card
1c174196-4b47-4d77-a242-0e252a6429f1,2024-08-16 20:54:48,Sphere Las Vegas,Knicks Game,Child,5,40.89,204.45,72477a64-d956-40c0-8f22-c60ae889276c,Gift Card
a0503903-02da-41ef-bbd0-1c53d62f44ef,2024-07-21 12:56:37,Sphere Las Vegas,Rangers Game,Student,3,45.47,136.41,df05ca7e-4b7e-4525-93c6-cd5271003a6a,Gift Card
0ec7282b-9da3-4e2b-8ba0-a71e8d7f9fa7,2024-10-24 22:15:02,Sphere Las Vegas,Comedy Show,General Admission,2,53.22,106.44,0a003476-42ff-4446-9985-881e8361e3c4,Gift Card
77096936-09f2-4e98-b9a6-638c71f712a9,2024-03-12 19:34:12,MSG Network,Movie Night,Student,5,189.12,945.6,a159547f-5e36-4e4c-814e-c7ed1a453a9a,Cash
fd36359f-4d8b-4e9c-ba7c-3674edeee7c5,2024-03-09 07:56:06,Sphere Las Vegas,Knicks Game,General Admission,4,111.42,445.68,4a360b3a-d0c0-4463-b075-8277168527a9,Cash
6a5adccd-ffdf-48ce-9dae-be01db89f3ef,2024-12-12 16:39:36,Sphere Las Vegas,Movie Night,VIP,5,28.77,143.85,6a451997-f49d-4a6b-9050-a54b110357af,Cash
82becdef-d47f-424e-80bf-9ad42a03b12f,2024-12-02 10:48:26,MSG Network,Comedy Show,Student,2,175.61,351.22,278b1903-fa2d-43a4-b98e-9caf3ae48a90,Cash
99642bf9-4e7d-4454-8c18-4853640fb3a2,2024-05-09 00:49:35,Sphere Las Vegas,Knicks Game,Student,4,58.61,234.44,06e26b58-f14f-49f0-a70b-3bc2b62c1566,Cash
23bb8a08-0633-414d-9e21-da9ed69e9391,2023-12-30 01:14:24,Sphere Las Vegas,U2 Concert,General Admission,4,177.58,710.32,abfb8813-07a5-41ff-b45a-4546d2c3081f,Gift Card
6303a532-473c-46cf-bd54-af70ef9fa204,2024-05-14 17:58:37,Sphere Las Vegas,U2 Concert,Student,3,58.81,176.43,053db9c8-e67d-4565-99a6-780bc0c74c57,Gift Card
a59f1e96-6b62-41d3-b256-b30545dad41f,2024-09-21 08:47:34,MSG Network,Rangers Game,General Admission,2,195.16,390.32,983de898-883f-495f-ac15-96b5778f31db,Gift Card
d9491661-0500-4e75-b267-ddd4d56df7ee,2024-03-10 03:56:58,MSG Network,Movie Night,Child,1,120.9,120.9,417a0478-41ce-4cad-bf93-415f7a701653,Debit Card
565ad49d-5753-4438-b161-4d4c4905b53e,2024-09-19 08:15:59,Sphere Las Vegas,Knicks Game,Premium,2,20.3,40.6,2deca77c-e015-40e5-9db8-876bcde43520,Gift Card
28298243-dd77-4252-8f85-2bd3d3f3cccf,2024-07-21 17:34:55,MSG Network,Movie Night,General Admission,3,53.27,159.81,495ee61e-f224-4328-9d82-d9782aa33bef,Gift Card
663134ad-d875-4431-bbca-0cfc33310229,2024-06-02 09:31:07,Sphere Las Vegas,Movie Night,Student,5,82.84,414.2,39d6b2e3-0bdd-47da-91d9-2ea7cb44ac43,Gift Card
3bb5ebaf-bad0-46f5-a1d0-98e547089a5c,2024-10-01 02:07:38,Sphere Las Vegas,Movie Night,Child,2,192.57,385.14,1fe39e7d-9843-493b-b02d-817cd03a052c,Gift Card
29b07ada-1e34-442e-9903-f65fa273f36b,2024-01-20 05:29:30,Sphere Las Vegas,Movie Night,VIP,1,166.87,166.87,7c92285c-409c-45fc-9bbf-b4692dcc443f,Credit Card
1a3187ca-73bc-4d20-bc98-a99a5dcc7fe3,2024-01-08 16:48:23,MSG Network,Rangers Game,Premium,2,46.88,93.76,1263ce0b-73f5-45c0-be81-1f1814bad046,Credit Card
e75d3d15-8cd0-4b78-abd2-c2910d979882,2024-01-07 03:10:38,Sphere Las Vegas,Comedy Show,General Admission,5,62.58,312.9,310581bb-3542-4f5c-a75b-70eda324a081,Cash
e139576f-135b-4542-8af4-1521b136a9ee,2024-06-19 17:30:53,MSG Network,Comedy Show,General Admission,3,45.89,137.67,50fcc9b3-3658-4859-a6e2-d6c7dfd4cb35,Credit Card
006f72b3-dc87-4ea1-9e6f-e347f84c7180,2024-08-03 13:43:53,Sphere Las Vegas,Rangers Game,Student,4,117.88,471.52,2a2fed75-c782-4c3f-8930-ed3b26cd34c6,Cash
2ccd3e19-6650-4bb1-b0a1-e95238d015a0,2024-02-09 14:02:41,Sphere Las Vegas,Movie Night,Child,1,145.59,145.59,3ada5a1f-e3ca-433c-85a3-ec60d6ae40c5,Debit Card
d2d53849-2d62-408a-a96b-7a002fcaecf8,2024-05-01 06:19:46,MSG Network,U2 Concert,VIP,1,20.78,20.78,a2189fa4-2470-4cbe-b1b0-ac2a9da73b0b,Debit Card
b7204af3-adf5-4d84-a0de-365d15145151,2024-11-26 23:46:24,MSG Network,U2 Concert,Premium,5,120.66,603.3,96caaaee-32ef-47ed-807e-7fa22254f991,Debit Card
bca911fe-ee83-4c84-b9ab-6cf98d14c69d,2024-09-19 00:00:25,MSG Network,Movie Night,General Admission,5,147.61,738.05,285088d1-0344-4497-8d82-c2583e5b6394,Credit Card
f3c7b544-1ff6-4938-a0e6-62f2e8881f51,2024-10-09 16:15:06,MSG Network,Comedy Show,Premium,4,81.61,326.44,bd7ea4bd-f65a-43af-baf8-cb3bd5e64bd3,Credit Card
50d3edcd-0a3a-4fb1-b63a-85fe790609b0,2024-02-01 20:08:24,Sphere Las Vegas,Movie Night,General Admission,1,113.72,113.72,d9e7174b-7a72-485d-bd08-feeeeb28d090,Gift Card
cf0f77a9-dabe-4967-bafa-7cd8eb763655,2024-11-08 08:41:33,MSG Network,U2 Concert,Premium,4,112.42,449.68,55960e87-f2d4-49a0-b73d-cfaac5181f2d,Gift Card
832f33de-ed76-4fce-8ffc-3f6ec432795d,2024-06-09 10:43:41,MSG Network,Knicks Game,Student,4,71.0,284.0,ee64b2d7-a529-4d39-b11e-88ff9bc3885e,Gift Card
96e23de9-c272-4803-a6b6-9d67acf8bd64,2024-02-11 15:16:03,Sphere Las Vegas,U2 Concert,Child,1,47.82,47.82,30e0bafa-034e-48a8-92c3-e3be07bb5146,Cash
f305f0c6-6b76-449f-bc06-9c4f70882809,2024-04-12 00:29:52,MSG Network,Movie Night,General Admission,5,79.05,395.25,838dd702-dc6f-435f-a022-49dfbd49d290,Cash
e8433583-7fcb-42d6-b913-35cc1426b917,2024-02-09 09:41:28,MSG Network,Knicks Game,General Admission,1,78.91,78.91,25b40c93-b589-4354-aeb5-d98f8ba2185e,Credit Card
6f705d0c-5f14-4f5b-ba19-568459c14030,2024-02-25 20:43:19,Sphere Las Vegas,U2 Concert,Premium,2,190.92,381.84,adb33a8d-9660-4a73-bd08-13e9463f5b35,Cash
2b343826-9980-4bf3-9803-ffa06de92759,2024-01-15 16:43:30,MSG Network,Knicks Game,General Admission,2,36.13,72.26,7a79f1cf-cb90-425d-ac81-e625bfe755da,Credit Card
064cf892-9784-4222-a0e9-aa29c1ab61dc,2024-09-20 22:08:49,Sphere Las Vegas,Rangers Game,Premium,5,107.45,537.25,b2eb2705-ee9f-4ad2-a46a-9674a8753349,Cash
165ba265-926b-4557-a9f6-bc5029bfb585,2024-06-13 12:22:06,MSG Network,Knicks Game,Student,1,70.33,70.33,cbebe5a5-2354-4ea4-91a5-b70e1eb91dd0,Debit Card
63568dae-9a6a-4e7b-bf54-df5c457bf73a,2024-03-31 21:32:01,MSG Network,Knicks Game,Premium,5,113.66,568.3,aa6ea67a-a422-4e89-899c-50e3a683c01c,Credit Card
94be4206-9327-49d7-a8cc-42df54c4608e,2024-08-16 19:37:37,MSG Network,Comedy Show,VIP,4,150.96,603.84,16d424f6-d5be-4395-87d1-c02bdd9bac3f,Credit Card
f58c1351-b0a7-48f6-9f81-56c32ab74502,2024-05-13 08:49:10,MSG Network,Knicks Game,Premium,4,126.1,504.4,492df29a-3e6a-4b33-9cde-b52ec9c3c1dc,Gift Card
c464e434-9f8c-4bce-a9ec-2b76bad12fb5,2024-08-23 06:21:40,Sphere Las Vegas,Movie Night,Child,3,199.15,597.45,3c1f347a-18f4-4c38-9206-a666d5d1743f,Credit Card
6458cab7-fdb3-450a-bf2a-1debff9f1cad,2024-02-24 17:56:39,MSG Network,Rangers Game,General Admission,5,160.64,803.2,ed0e005e-0e0d-404e-bfd1-496189e2e5f9,Credit Card
9efa452d-ff89-4ea4-a674-6e5a43b0bd13,2024-04-19 14:21:04,Sphere Las Vegas,Knicks Game,Student,2,101.73,203.46,b47b3a7a-2eb1-43a8-a38c-1680317fc0a9,Debit Card
38e022d0-562e-4210-aeac-080e88030dd5,2024-04-17 19:34:07,Sphere Las Vegas,U2 Concert,Student,5,185.53,927.65,c8051c0b-b0e0-4fe9-a1dd-b339f92fd7bb,Gift Card
9e4c6c5b-01f8-4740-bbc0-5b4e9d83fcc7,2024-07-04 08:15:15,MSG Network,Comedy Show,Premium,4,106.93,427.72,1009fe49-8130-437b-9827-e6b7caf99874,Debit Card
192ec4b7-4f28-4493-8e80-de631ff28ef3,2023-12-18 19:29:32,MSG Network,U2 Concert,Child,1,37.54,37.54,e86a7235-5885-478a-ba2f-bc380d720c43,Debit Card
83eae624-2e7e-4816-9a03-f92115d4d050,2024-05-05 20:34:32,Sphere Las Vegas,Rangers Game,Student,2,89.37,178.74,a9ba6335-db11-4b80-8bb2-745a5a252aef,Gift Card
dedcc9d0-c5d4-4da3-970f-1898f395522d,2024-01-16 14:24:06,Sphere Las Vegas,Comedy Show,Student,3,81.18,243.54,80605420-4699-41c6-b23a-7bf1a7c6d1c9,Cash
d1ee0b8f-9a49-48cb-8c7d-42b1aced6923,2024-08-06 21:31:34,Sphere Las Vegas,Comedy Show,VIP,2,48.08,96.16,0daf7265-f6be-4d4b-b63e-09c321936b1d,Gift Card
4cb1a820-4d33-4f28-addb-b408ccd196b4,2024-08-08 15:31:49,Sphere Las Vegas,Comedy Show,General Admission,4,197.55,790.2,6db1e7dc-d635-4538-8e8d-c5b3efc1fef9,Credit Card
f88e54cc-e9a7-47aa-ae65-a62e149df4a0,2024-11-02 08:45:51,MSG Network,Comedy Show,VIP,5,79.96,399.8,bc338e51-2425-4287-a67c-1b09c3a65760,Debit Card
5068d583-8381-4c19-a79d-49b6f9f73756,2024-05-01 04:21:14,Sphere Las Vegas,Movie Night,Child,5,113.68,568.4,59c5722f-e7d8-4b4c-9323-75514c568ae5,Cash
1e47327b-729a-421d-8e6b-d99434f68b1c,2024-12-10 00:03:09,MSG Network,U2 Concert,Premium,3,194.86,584.58,a741bd3d-bc58-490a-8295-8c8796940bfe,Gift Card
1292db28-f063-45f1-a308-d4c0d2568157,2024-05-25 02:46:17,Sphere Las Vegas,Rangers Game,Premium,2,140.47,280.94,f870f9d0-b332-428f-8837-9f6f70a16c01,Gift Card
e9abe608-96b5-45c7-b8af-132c194560c9,2024-02-10 10:30:57,Sphere Las Vegas,Movie Night,General Admission,5,74.04,370.2,96949c84-c728-4a43-8ceb-7a5eaa232b3b,Gift Card
545fba30-dce3-4cb9-8474-e7014ef34c5b,2024-02-06 21:26:49,MSG Network,U2 Concert,Student,2,178.22,356.44,64eda602-b7f9-4642-8532-402c114355e1,Cash
64ca81db-9762-4fec-8eb6-44b3611c3790,2024-06-17 01:17:23,Sphere Las Vegas,Knicks Game,Premium,2,145.63,291.26,7534bfae-a320-43fe-a57e-5ff10e58561a,Gift Card
056cb5cf-8b0f-4c78-837d-8a830e786124,2024-11-04 11:03:00,MSG Network,Comedy Show,General Admission,1,183.67,183.67,bbb640ee-42b5-470b-ba57-04dd7de16e14,Gift Card
aac0828b-6b4e-4ede-afe7-e5078aa6409b,2024-06-08 22:50:01,Sphere Las Vegas,Rangers Game,Child,4,20.83,83.32,ac8437fa-d7f0-44f8-86d2-aeb513a4a02a,Credit Card
e1a4cf35-92dc-40eb-a0f5-22c628f61077,2024-09-14 02:48:14,Sphere Las Vegas,Movie Night,Premium,1,86.04,86.04,c14d0a4d-d15d-4c68-991f-5e8a2c8cd92b,Cash
c6c5642f-e3a3-428f-aab6-06128775db0b,2024-06-11 05:26:13,Sphere Las Vegas,Comedy Show,VIP,4,68.52,274.08,6ef373ea-16c5-4c62-9d61-d8706fc8ca62,Cash
153ad379-b6fd-4290-a9f0-20041e145add,2024-04-20 23:26:52,Sphere Las Vegas,Rangers Game,VIP,5,53.95,269.75,c0a1d664-ce40-4293-99ce-24a028438574,Credit Card
472557c5-4ae9-4fc2-892f-a23de8735be7,2024-04-17 23:31:54,MSG Network,U2 Concert,Child,3,54.29,162.87,a6875a67-1b17-473b-a533-01f7714c3bf0,Credit Card
80161349-193b-4fb8-be23-394328df0809,2024-01-05 06:42:52,Sphere Las Vegas,Movie Night,Student,3,156.69,470.07,afa47ccf-69ae-408c-940a-1ea87644a92a,Cash
68b2803b-d21f-427e-b216-ead517e98719,2024-11-18 11:57:03,MSG Network,Knicks Game,General Admission,5,166.76,833.8,7ab877cf-c625-4ab0-ad50-a0f599b65ed5,Debit Card
fbd1eaba-b1e4-4f70-8f05-d4c7f67b2b8d,2024-10-30 02:22:12,MSG Network,U2 Concert,General Admission,2,53.61,107.22,8ed92cab-3ccb-4762-baa1-809a361ece1c,Debit Card
ff95cdab-c8fa-4005-b7e1-3dc51f2d0fe2,2024-01-11 22:31:39,Sphere Las Vegas,Movie Night,General Admission,4,183.03,732.12,8433fb05-c278-4da2-9960-f217f7ec1916,Credit Card
9ad9a70a-033a-4753-be9b-f02e0edf49a9,2024-03-01 18:14:39,Sphere Las Vegas,Knicks Game,VIP,1,85.69,85.69,746aafd8-ee12-4773-93d7-5ba49105d9f7,Credit Card
6ed7701d-f045-45e6-9c48-e3f1b90d9849,2024-08-29 19:09:24,Sphere Las Vegas,Comedy Show,General Admission,5,178.28,891.4,9ffb11df-80e9-4358-84c9-f8829fd128b2,Debit Card
bc9ca2b7-07e2-49c0-8afd-23af5e9a9024,2024-12-06 07:08:34,MSG Network,Comedy Show,Student,2,31.44,62.88,8ccfc78d-6dc8-40d6-a1ea-69e3da78dbe3,Debit Card
54b90934-354e-4fb8-bd62-bc3901133a53,2024-10-26 14:36:53,MSG Network,Knicks Game,Premium,1,121.68,121.68,bcf0c3dc-cafe-44e0-ae64-e15cdc71c303,Credit Card
fd0d43b7-a932-49fc-a21c-e6376dca5e88,2024-11-22 17:37:12,Sphere Las Vegas,Knicks Game,Premium,1,197.26,197.26,d88b338e-4d13-4a04-b689-c775373fc39b,Gift Card
b3362118-9090-4387-bcb2-f0886b8f05ec,2024-01-27 12:17:20,MSG Network,Movie Night,Child,3,172.37,517.11,3248a678-07a7-43ba-9bd7-fbb18d39798d,Gift Card
b1df509e-6d77-4ced-be17-707444023894,2024-06-28 23:37:57,MSG Network,Knicks Game,Premium,4,61.13,244.52,93f27a11-52d3-45b9-a404-de3299c749bd,Debit Card
65d2362a-7127-4cc4-8883-5aeb0f9b3762,2024-09-26 11:10:50,Sphere Las Vegas,U2 Concert,Student,5,170.55,852.75,12e06db3-2ef4-4ce5-95c6-64bdb46b296f,Credit Card
46726e39-abf8-4d9b-9930-ae9431ed0dcb,2024-06-29 22:40:22,MSG Network,Rangers Game,Child,5,173.82,869.1,ef0b4655-6957-4232-a3ef-8585e4a05a55,Gift Card
8e250547-5b40-4f06-acdf-2132ba2d259d,2024-04-24 04:19:44,MSG Network,Knicks Game,Child,4,82.73,330.92,0dd2dcb3-0a01-4e56-8620-08fb1c4c96ba,Cash
bd9705d7-2997-4dde-bcc1-3541bf8eccef,2023-12-26 18:29:14,MSG Network,Rangers Game,Child,1,113.43,113.43,90d29d63-abc1-4ccc-8e65-e1f9b2365c4d,Cash
8921ddec-d1e1-4a06-85f0-725df804608b,2024-02-15 16:38:29,Sphere Las Vegas,Comedy Show,Student,1,165.86,165.86,b4cef97f-1ca1-4839-bfad-f3f11a4a6bc4,Debit Card
491b6997-6644-4acf-9ddd-cfe3db12f225,2024-11-28 09:50:14,MSG Network,Knicks Game,Child,5,37.72,188.6,f7b6724d-8c6d-4266-aca1-7a8666dc2fb0,Gift Card
5a89f6d0-221c-4dec-a317-2961f52792a2,2024-07-19 21:39:24,Sphere Las Vegas,Rangers Game,Premium,5,183.25,916.25,d77f1300-b0c5-4ede-b7ec-5b59036d158b,Cash
ca72ceb9-f76b-47c6-bc4e-f4d40e8356ad,2024-01-06 06:52:04,Sphere Las Vegas,Comedy Show,Student,4,113.5,454.0,8f54fa00-abcb-471e-acc9-d33a6ff830a6,Gift Card
7113fd97-87ca-4f0c-836d-53710e4251e9,2024-02-18 20:17:24,MSG Network,Movie Night,Student,5,168.99,844.95,2336635e-b0af-4907-887f-84274793c483,Gift Card
db729596-7568-4d33-a795-1c5c9dbd008d,2024-11-02 12:54:13,Sphere Las Vegas,Comedy Show,Student,2,28.76,57.52,fe37fe98-efdc-4188-a2d5-edd0be336196,Debit Card
7ac7576d-1bd3-450a-b8ff-ca1424525e01,2024-09-25 21:11:08,Sphere Las Vegas,Rangers Game,Child,1,176.56,176.56,4d36b812-828e-48d3-b3bc-faa09f53560a,Credit Card
4010158b-ac6a-4501-821c-ae19ada85095,2024-01-08 16:31:28,Sphere Las Vegas,Rangers Game,Child,4,41.41,165.64,a3004010-fc23-46e0-b113-6eeea58c9aef,Debit Card
68cfbaa2-ac14-4162-89da-e89caa4e6eda,2024-03-11 16:11:02,MSG Network,Rangers Game,VIP,4,167.9,671.6,556f4000-0217-4487-800b-656dee79dad7,Debit Card
32c8780a-628e-41a4-ac56-2a40adc413ad,2023-12-29 19:11:52,MSG Network,Rangers Game,VIP,5,122.25,611.25,8e5ac86b-df88-4766-bfd4-e6c7dd26147d,Cash
